tweet_id,user_id,conspiracy,Minimal Prompt,Degree-Based Prompt,Centrality-Based Prompt,Community and Neighbors-Based Prompt,Full-Feature Prompt,Chain-of-Thought Prompt
1372170860388360198,379366085,0,"ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מרבית הילדים לא מאושפזים בגלל קורונה אלא מסיבות אחרות ונמצאו חיוביים. את מוזמנת לבקר במחלקות ילדים כל חורף, תגלי ילדים מאושפזים עם סיבוכי שפעת ו. RSV""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372252846259855370,3221055080,0,"ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.1868
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 1.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.1868
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 1.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אבא, נכה בן 73, לקחתי אותו לרופאה מומחית, נכנסים לחדר, הרופאה שואלת אם קיבלנו חיסון, עניתי שלא , אמרה לי , צא מהחדר או שלא אטפל באבא.""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.1868
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 1.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372269102455214093,73742286,1,"ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 8.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
- (betweenness) מרכזיות בין-צמתית: 0.0175
- (closeness) מרכזיות קרבה: 0.1999
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 6.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 8.0
- (betweenness) מרכזיות בין-צמתית: 0.0175
- (closeness) מרכזיות קרבה: 0.1999
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 6.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""זיהומים בדרכי הנשימה הם תהליך טבעי ובלתי נמנע. לעומת זאת, חיסונים הם מעשה ידי אדם ויש לנהל אותם באופן פעיל.   אף על פי כן, מספרים לנו שראשון ניתן למניעה,  והשני בלתי נמנע.   העולם הפוך מתאוות רווח.  Alexander Nöthlich""
- מספר ריטווטים שהציוץ קיבל: 6.0
- מספר ריטווטים שהמשתמש ביצע: 8.0
- (betweenness) מרכזיות בין-צמתית: 0.0175
- (closeness) מרכזיות קרבה: 0.1999
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 6.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372312356076785665,44556034,0,"ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 4.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 4.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""תפתחי חבילת ספגטי.... הכי פחות מזיק כלכלית לשבור ספגטי""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 4.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372522877182967816,1047139584415621120,0,"ציוץ: ""גם היתה מגיפה עולמית""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""גם היתה מגיפה עולמית""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""גם היתה מגיפה עולמית""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""גם היתה מגיפה עולמית""
- גודל הקהילה: 1.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""גם היתה מגיפה עולמית""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 1.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""גם היתה מגיפה עולמית""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 1.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372624426563469314,2416448082,1,"ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
- גודל הקהילה: 33.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 33.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: "" וככה נראית תוצאה של שיתוף פעולה אינטנסיבי בין בעלי הכוח לתקשורת לאורך שנה - הציבור עבר שטיפת מוח שהייתה גורמת לסטאלין וגובלס להסמיק. כולם שכחו מה זה זכויות אנוש, ברגע שמישהו אומר ""קורונה"", מותר לרצוח, לגנוב, לשקר, להפלות, הכל כדי שמישהו לא יחטוף שפעת קלה עם 0.01% אחוזי תמותה.""
- מספר ריטווטים שהציוץ קיבל: 0.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.0000
- גודל הקהילה: 33.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372660187467776012,172648738,0,"ציוץ: ""מנהיג העולם החופשי""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מנהיג העולם החופשי""
- מספר ריטווטים שהציוץ קיבל: 21.0
- מספר ריטווטים שהמשתמש ביצע: 20.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מנהיג העולם החופשי""
- (betweenness) מרכזיות בין-צמתית: 0.0350
- (closeness) מרכזיות קרבה: 0.2201
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מנהיג העולם החופשי""
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 7.0
- מספר השכנים הלא-קונספירטיביים: 14.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מנהיג העולם החופשי""
- מספר ריטווטים שהציוץ קיבל: 21.0
- מספר ריטווטים שהמשתמש ביצע: 20.0
- (betweenness) מרכזיות בין-צמתית: 0.0350
- (closeness) מרכזיות קרבה: 0.2201
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 7.0
- מספר השכנים הלא-קונספירטיביים: 14.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""מנהיג העולם החופשי""
- מספר ריטווטים שהציוץ קיבל: 21.0
- מספר ריטווטים שהמשתמש ביצע: 20.0
- (betweenness) מרכזיות בין-צמתית: 0.0350
- (closeness) מרכזיות קרבה: 0.2201
- גודל הקהילה: 21.0 משתמשים
- מספר השכנים הקונספירטיביים: 7.0
- מספר השכנים הלא-קונספירטיביים: 14.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1372816067383418885,1439362140,0,"ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
- (betweenness) מרכזיות בין-צמתית: 0.0069
- (closeness) מרכזיות קרבה: 0.1650
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
- (betweenness) מרכזיות בין-צמתית: 0.0069
- (closeness) מרכזיות קרבה: 0.1650
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אסור לשכוח שהוא וחבורתו התנגדו להסרת החיסיון מהפרוטוקולים של דיוני ועדת הקורונה""
- מספר ריטווטים שהציוץ קיבל: 1.0
- מספר ריטווטים שהמשתמש ביצע: 13.0
- (betweenness) מרכזיות בין-צמתית: 0.0069
- (closeness) מרכזיות קרבה: 0.1650
- גודל הקהילה: 29.0 משתמשים
- מספר השכנים הקונספירטיביים: 0.0
- מספר השכנים הלא-קונספירטיביים: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1373138222683979776,1111868171965865984,1,"ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
- מספר ריטווטים שהציוץ קיבל: 7.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
- (betweenness) מרכזיות בין-צמתית: 0.0002
- (closeness) מרכזיות קרבה: 0.1847
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
- גודל הקהילה: 25.0 משתמשים
- מספר השכנים הקונספירטיביים: 2.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
- מספר ריטווטים שהציוץ קיבל: 7.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0002
- (closeness) מרכזיות קרבה: 0.1847
- גודל הקהילה: 25.0 משתמשים
- מספר השכנים הקונספירטיביים: 2.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""הוא היה גרוע נקודה! לעצור את החיים בלי להכין תכנית ליום שאחרי זו לא גאונות זו תגובה אופיינית של בהלה שמובילה לשיתוק במקום לפעולה. סגר הוא לא פתרון לא היה ולא יהיה. זה כבר הוכח בכל העולם""
- מספר ריטווטים שהציוץ קיבל: 7.0
- מספר ריטווטים שהמשתמש ביצע: 1.0
- (betweenness) מרכזיות בין-צמתית: 0.0002
- (closeness) מרכזיות קרבה: 0.1847
- גודל הקהילה: 25.0 משתמשים
- מספר השכנים הקונספירטיביים: 2.0
- מספר השכנים הלא-קונספירטיביים: 5.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
1373168587897200641,337297525,1,"ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
- מספר ריטווטים שהציוץ קיבל: 38.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.3351
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 8.0
- מספר השכנים הלא-קונספירטיביים: 26.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
- מספר ריטווטים שהציוץ קיבל: 38.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.3351
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 8.0
- מספר השכנים הלא-קונספירטיביים: 26.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? ענה כן/לא.""
","ציוץ: ""אם יש תרופות.פייזר לא היו מקבלים אישור חירום.  יש תרופות זולות שיכולות לעבוד אם מיישמים אותם נכון. העניין בכוונה מוסתר מרוב הציבור.ומהרופאים""
- מספר ריטווטים שהציוץ קיבל: 38.0
- מספר ריטווטים שהמשתמש ביצע: 0.0
- (betweenness) מרכזיות בין-צמתית: 0.0000
- (closeness) מרכזיות קרבה: 0.3351
- גודל הקהילה: 19.0 משתמשים
- מספר השכנים הקונספירטיביים: 8.0
- מספר השכנים הלא-קונספירטיביים: 26.0
שאלה: ""האם הציוץ הוא תאוריית קונספירציה? הסבר מדוע שלב אחר שלב.""
"
