tweet_id,tweet_created_at,tweet_text,display_text_range,source,truncated,retweeted_status_created_at,retweeted_status_id,retweeted_user_id,retweeted_user_screen_name,in_reply_to_status_id,geo,coordinates,place,is_quote_status,hashtags,user_mentions,urls,media,possibly_sensitive,lang,user_id,user_name,user_screen_name,user_location,user_url,user_description,user_verified,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_created_at,user_profile_image_url,user_profile_banner_url,user_lang,filter_level,original_tweet_text,label,Does this text suggest the existence of a secret plot? (1/0),Does this text contradict established or official explanations? (1/0),Does this text rely on non-credible or unverified sources of information? Or use vague language? (1/0),Does this text promote distrust of mainstream institutions? (1/0),Does this text create an 'Us vs. Them' mentality? (1/0),Comments,file_name,file,conspiracy
1217773272793784321,Thu Jan 16 11:39:08 +0000 2020,חחח,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1100774587233697793,Ah tov,Gabriellimelan1,בדרך לעשות את אמא שלך,,‏‏‏‏‏‏‏‏‏‏‏‏‏‏‏מה אני אמורה לכתוב כאן ולמה חשבתי על זה כל כך הרבה זמן,FALSE,172,162,3693,11761,Wed Feb 27 15:08:07 +0000 2019,http://pbs.twimg.com/profile_images/1213369567076061184/1vK1c7oy_normal.jpg,https://pbs.twimg.com/profile_banners/1100774587233697793/1563881951,,low,חחח,0,0,0,0,0,0,0,batch8,https://docs.google.com/spreadsheets/d/18dzMV-Xcxm7YsNJE4rIYJoWPR6KkyNsz/edit?gid=1047836349#gid=1047836349,0
1217850135826354179,Thu Jan 16 16:44:33 +0000 2020,חחחחח,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,2877779527,mikele,mikele261,,,ההבדל היחיד ביני ובינכם הוא-שאני צודק,FALSE,1068,429,32891,33276,Sun Oct 26 03:52:58 +0000 2014,http://pbs.twimg.com/profile_images/1034541491841052678/gQ9oYH40_normal.jpg,https://pbs.twimg.com/profile_banners/2877779527/1536869958,,low,חחחחח,0,0,0,0,0,0,0,batch2(1),https://docs.google.com/spreadsheets/d/1rRkCdo3LdCPMyuZnONkQCo0aGqMd8RaNXLpnQI-376c/edit?gid=966514342#gid=966514342,0
1218642506340012039,Sat Jan 18 21:13:09 +0000 2020,חחחח,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1148461260515741696,🇮🇱 Daniel ginat דניאל גינת 🇮🇱,DanielGinat,,,https://www.facebook.com/Danielginat2,FALSE,7958,370,13642,9908,Tue Jul 09 05:17:56 +0000 2019,http://pbs.twimg.com/profile_images/1154761023284531203/Tx-d9VAw_normal.jpg,https://pbs.twimg.com/profile_banners/1148461260515741696/1575226788,,low,חחחח,0,0,0,0,0,0,0,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1219983163570774016,Wed Jan 22 14:00:27 +0000 2020,מזל טוב להורים,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1100416169758969859,עזריאל שחם,ShachamAzriel,ישראל,,פוליטיקה טכנולוגיה חברתי,FALSE,134,205,4187,8854,Tue Feb 26 15:23:54 +0000 2019,http://pbs.twimg.com/profile_images/1141435557517647872/eftz9OXR_normal.jpg,,,low,מזל טוב מלודרמה :),0,0,0,0,0,0,0,batch5,https://docs.google.com/spreadsheets/d/1Hyn-0U_5f-eTE--Dxc-zOiqMibIC8wvY/edit?gid=2011073936#gid=2011073936,0
1220664553333252097,Fri Jan 24 11:08:03 +0000 2020,מה,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1475972148,אזרח מודאג,ezrachmudag,Israel,,״היחס שבין לאומיות-דתית לדת זהה ליחס שבין נאציונל-סוציאליזם לסוציאליזם״ - ישעיהו ליבוביץ,FALSE,2165,1601,70956,152881,Sun Jun 02 00:16:01 +0000 2013,http://pbs.twimg.com/profile_images/836045851395043328/8O5cqDE9_normal.jpg,,,low,מה,0,0,0,0,0,0,0,batch7,https://docs.google.com/spreadsheets/d/1dejAiqDfkmx2ivljTJwGqbMPnb49YbTV/edit?gid=990174771#gid=990174771,0
1221122194559946754,Sat Jan 25 17:26:33 +0000 2020,כן,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1100416169758969859,עזריאל שחם,ShachamAzriel,ישראל,,פוליטיקה טכנולוגיה חברתי,FALSE,138,154,4265,9042,Tue Feb 26 15:23:54 +0000 2019,http://pbs.twimg.com/profile_images/1141435557517647872/eftz9OXR_normal.jpg,,,low,כן,0,0,0,0,0,0,0,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1222947979067260928,Thu Jan 30 18:21:34 +0000 2020,@opposite_op אני מדברת איתך על מהות ואתה לוקח אותי לפרוצדורה??,"[13, 62]","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,1222946596809330688,,,,FALSE,,opposite_op,,,FALSE,iw,823597203163910146,Esnet,esnet120,"ק""ק טוויטער",,לא יהיו בחירות,FALSE,5212,1453,102119,317266,Mon Jan 23 18:24:09 +0000 2017,http://pbs.twimg.com/profile_images/1203789397671456768/o_9AHgMz_normal.jpg,https://pbs.twimg.com/profile_banners/823597203163910146/1533285291,,low,היא מדברת איתך על מהות ואתה לוקח אותה לפרוצדורה ?,0,0,0,0,0,0,0,batch3,https://docs.google.com/spreadsheets/d/1p_YO5PAV6r_uaLvJWVtzev0Lx4Be837Y/edit?gid=1380526974#gid=1380526974,0
1223134803937112064,Fri Jan 31 06:43:56 +0000 2020,עבודת קודש,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,2877779527,mikele,mikele261,,,ההבדל היחיד ביני ובינכם הוא-שאני צודק,FALSE,1090,427,33155,33762,Sun Oct 26 03:52:58 +0000 2014,http://pbs.twimg.com/profile_images/1034541491841052678/gQ9oYH40_normal.jpg,https://pbs.twimg.com/profile_banners/2877779527/1536869958,,low,עבודת קודש,0,0,0,0,0,0,0,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1223655347866554368,Sat Feb 01 17:12:24 +0000 2020,לא יחקור,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1032160697512288256,eliezer,eliezer04341994,,,חפץ חיים,FALSE,116,416,5807,17043,Wed Aug 22 07:01:01 +0000 2018,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,,low,לא יותר,0,0,0,0,0,0,0,batch3,https://docs.google.com/spreadsheets/d/1p_YO5PAV6r_uaLvJWVtzev0Lx4Be837Y/edit?gid=1380526974#gid=1380526974,0
1224601711249174529,Tue Feb 04 07:52:54 +0000 2020,מי צריך יותר?,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1116744172545937413,בן דוד מרים,Miriambendavid,ישראל,,"בעד התייחסות לכל יצור בריאה, ללא הבדל, דת גזע ומין...",FALSE,791,946,34189,76170,Fri Apr 12 16:45:33 +0000 2019,http://pbs.twimg.com/profile_images/1116749666505371648/PUcgySUI_normal.jpg,https://pbs.twimg.com/profile_banners/1116744172545937413/1555140209,,low,מישהו צריך טיפול?,0,0,0,0,0,0,0,batch4,https://docs.google.com/spreadsheets/d/13gx4dhXQ5jn-Me2HuPvdagXekSfUHnyX/edit?gid=1786935881#gid=1786935881,0
1229050067052617729,Sun Feb 16 14:29:05 +0000 2020,הנה,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1215201751638466561,עמיחי ריבר,amichayr,,,מנוי זהב בבר של ינון,FALSE,87,151,900,697,Thu Jan 09 09:21:03 +0000 2020,http://pbs.twimg.com/profile_images/1221918323325198337/QJqxb4pN_normal.jpg,,,low,הנה!!,0,0,0,0,0,0,0,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1230220213611683840,Wed Feb 19 19:58:49 +0000 2020,חחחחחחחח,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,2877779527,mikele,mikele261,,,ההבדל היחיד ביני ובינכם הוא-שאני צודק,FALSE,1129,446,33570,34637,Sun Oct 26 03:52:58 +0000 2014,http://pbs.twimg.com/profile_images/1034541491841052678/gQ9oYH40_normal.jpg,https://pbs.twimg.com/profile_banners/2877779527/1536869958,,low,חחחחחחחח מה,0,0,0,0,0,0,0,batch3,https://docs.google.com/spreadsheets/d/1p_YO5PAV6r_uaLvJWVtzev0Lx4Be837Y/edit?gid=1380526974#gid=1380526974,0
1230589649476870155,Thu Feb 20 20:26:50 +0000 2020,חחחחחח,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,95727234,Yossi Sabag,yossisabag,,,,FALSE,118,245,10148,14099,Wed Dec 09 20:40:21 +0000 2009,http://pbs.twimg.com/profile_images/1112616527117930497/57sJVSv__normal.jpg,,,low,חחחחחח,0,0,0,0,0,0,0,batch4,https://docs.google.com/spreadsheets/d/13gx4dhXQ5jn-Me2HuPvdagXekSfUHnyX/edit?gid=1786935881#gid=1786935881,0
1231159148944986112,Sat Feb 22 10:09:49 +0000 2020,עצוב כמה שאת צודקת,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1100416169758969859,עזריאל שחם,ShachamAzriel,ישראל,,פוליטיקה טכנולוגיה חברתי,FALSE,149,155,4883,10173,Tue Feb 26 15:23:54 +0000 2019,http://pbs.twimg.com/profile_images/1141435557517647872/eftz9OXR_normal.jpg,,,low,באמת מפחד שאת צודקת..,0,0,0,0,0,0,0,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1231975648765382657,Mon Feb 24 16:14:18 +0000 2020,תודה,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,1231975420658176001,,,,FALSE,,,,,FALSE,iw,49300489,Bar Davidi,brdvd,,,החיים אחרי תואר בקולנוע // life after film school,FALSE,976,665,58425,112646,Sun Jun 21 12:08:05 +0000 2009,http://pbs.twimg.com/profile_images/1119549351846711296/AMfRTaWh_normal.jpg,https://pbs.twimg.com/profile_banners/49300489/1394226675,,low,תודה,0,0,0,0,0,0,0,batch2(1),https://docs.google.com/spreadsheets/d/1rRkCdo3LdCPMyuZnONkQCo0aGqMd8RaNXLpnQI-376c/edit?gid=966514342#gid=966514342,0
1232756749054218242,Wed Feb 26 19:58:07 +0000 2020,תותח!,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,3035093274,אביעד כהן,aviadc1,פתח תקווה,,"אין נשמה בודדת גדועה, אלא הכול מסורג וארוג בהוויה כולה.",FALSE,378,189,8432,14407,Sat Feb 21 19:38:14 +0000 2015,http://pbs.twimg.com/profile_images/1076422666909827072/-jAbWqm5_normal.jpg,https://pbs.twimg.com/profile_banners/3035093274/1447186995,,low,תותח!,0,0,0,0,0,0,0,batch1,https://docs.google.com/spreadsheets/d/1bUJUIIQfNlVkRx2uW2onabk_dn0rH8Ns/edit?gid=1812794927#gid=1812794927,0
1233769824607711232,Sat Feb 29 15:03:43 +0000 2020,@hagarZ3 את רומזת משהו?,"[9, 23]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,1233764357034717184,,,,FALSE,,hagarZ3,,,FALSE,iw,96860047,nir pochatshevsky,nirpoch,Israel,,"Sport fan, geek.",FALSE,51,160,1849,2013,Mon Dec 14 22:58:01 +0000 2009,http://pbs.twimg.com/profile_images/1223543993906204673/O-FFBfbr_normal.jpg,https://pbs.twimg.com/profile_banners/96860047/1558943465,,low,את רומזת משהו לנפתלי?,0,0,0,0,0,0,0,batch1,https://docs.google.com/spreadsheets/d/1bUJUIIQfNlVkRx2uW2onabk_dn0rH8Ns/edit?gid=1812794927#gid=1812794927,0
1233832394970533888,Sat Feb 29 19:12:21 +0000 2020,נכון מאוד,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1002531354754633728,רונית,6HQz8EjLtiQyws0,ישראל,,‏אשקלונית עובדת בסופר ואוהבת לחיות ולהתערבב,FALSE,299,381,29043,88820,Fri Jun 01 12:44:35 +0000 2018,http://pbs.twimg.com/profile_images/1002800740245569536/evy_Yxtc_normal.jpg,,,low,נכון מאוד,0,0,0,0,0,0,0,batch7,https://docs.google.com/spreadsheets/d/1dejAiqDfkmx2ivljTJwGqbMPnb49YbTV/edit?gid=990174771#gid=990174771,0
1234734742412632064,Tue Mar 03 06:57:57 +0000 2020,לא הצבעתי בסוף,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,FALSE,,,,,FALSE,iw,396015190,🐲🐉,barakshalev,Earth 2.0,http://www.TheDealer.co.il,גורו,FALSE,11960,775,19605,17759,Sat Oct 22 16:23:57 +0000 2011,http://pbs.twimg.com/profile_images/624556315235495936/fKYzDALE_normal.jpg,https://pbs.twimg.com/profile_banners/396015190/1437661786,,low,לא הצבעת לשווער?,0,0,0,0,0,0,0,batch4,https://docs.google.com/spreadsheets/d/13gx4dhXQ5jn-Me2HuPvdagXekSfUHnyX/edit?gid=1786935881#gid=1786935881,0
1234820240481058816,Tue Mar 03 12:37:41 +0000 2020,כמה נהי,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,FALSE,,,,,FALSE,iw,51452456,Shay Librowski,ShayLibrowski,,http://digitalmemusic.com,בחור דיגיטלי בעולם מעפן,FALSE,558,338,11172,26388,Sat Jun 27 14:32:30 +0000 2009,http://pbs.twimg.com/profile_images/378800000362939247/0857221047b06cd83b144a1827436cbe_normal.jpeg,https://pbs.twimg.com/profile_banners/51452456/1539621985,,low,כמו בננה,0,0,0,0,0,0,0,batch3,https://docs.google.com/spreadsheets/d/1p_YO5PAV6r_uaLvJWVtzev0Lx4Be837Y/edit?gid=1380526974#gid=1380526974,0
1237457347569692672,Tue Mar 10 19:16:37 +0000 2020,"@EldadYaniv חיים רמון: יש 2 מחלות כעת בישראל. 
הקורונה ופסיכוזת ""רק לא ביבי"" מהקורונה אפשר להחלים. 
לך לפסיכיאטר בהקדם. אולי יתן גם תרופות.","[12, 139]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,1237454250256596992,,,,FALSE,,EldadYaniv,,,FALSE,iw,4184634646,hair hair,hairhair10,ישראל,,live,FALSE,10,127,454,70,Sat Nov 14 07:11:08 +0000 2015,http://pbs.twimg.com/profile_images/665427376713678848/SLY3eH_x_normal.jpg,,,low,"  חיים רמון: יש 2 מחלות קשות כעת בישראל. הקורונה ו""פסיכוזת רק לא ביבי"" מהקורונה אפשר להחלים. עם פסיכוטים  אין מה להתווכח",1,0,0,0,0,1,מתנגדי ביבי והאחרים. ,batch6,https://docs.google.com/spreadsheets/d/15f-5zaXmgTsjhGOSGId2BPWXIB3MNlqO/edit?gid=28504439#gid=28504439,0
1237810142202249219,Wed Mar 11 18:38:29 +0000 2020,הכי ישראלי,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,51745950,Gil Segal,GilSegal09,"Switzerland, Malta, Canada",https://sway.com/HmDwz8L8TjxcAATT?ref=email,"International Business Man, Environmentalist! Human Rights Advocate!! Moto: It's better to walk alone than with a crowd going in the wrong direction.",FALSE,469,952,19585,23425,Sun Jun 28 14:47:24 +0000 2009,http://pbs.twimg.com/profile_images/623879480658890752/yce3NGt-_normal.jpg,https://pbs.twimg.com/profile_banners/51745950/1440346351,,low,אתה ישראלי?😂,0,0,0,0,0,0,0,batch8,https://docs.google.com/spreadsheets/d/18dzMV-Xcxm7YsNJE4rIYJoWPR6KkyNsz/edit?gid=1047836349#gid=1047836349,0
1239553028866412544,Mon Mar 16 14:04:06 +0000 2020,"וואי, וואי, איזה מתח",,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,49300489,Bar Davidi,brdvd,,,החיים אחרי תואר בקולנוע // life after film school,FALSE,983,678,58978,114890,Sun Jun 21 12:08:05 +0000 2009,http://pbs.twimg.com/profile_images/1119549351846711296/AMfRTaWh_normal.jpg,https://pbs.twimg.com/profile_banners/49300489/1394226675,,low,רץ בוואטסאפ. וואי זה חזק 🤣,0,0,0,0,0,0,0,batch7,https://docs.google.com/spreadsheets/d/1dejAiqDfkmx2ivljTJwGqbMPnb49YbTV/edit?gid=990174771#gid=990174771,0
1239657654483591170,Mon Mar 16 20:59:51 +0000 2020,איזה דימוי,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FALSE,,,,,,,,,TRUE,,,,,FALSE,iw,1100416169758969859,עזריאל שחם,ShachamAzriel,ישראל,,פוליטיקה טכנולוגיה חברתי,FALSE,168,175,5703,11659,Tue Feb 26 15:23:54 +0000 2019,http://pbs.twimg.com/profile_images/1141435557517647872/eftz9OXR_normal.jpg,,,low,איזה רדיו,0,0,0,0,0,0,0,batch7,https://docs.google.com/spreadsheets/d/1dejAiqDfkmx2ivljTJwGqbMPnb49YbTV/edit?gid=990174771#gid=990174771,0
1239684260476473345,Mon Mar 16 22:45:34 +0000 2020,"אם יש מתנה אחת משמעותית שקיבלתי מאמא שלי, היא חוסר הפחד מהמוות. כמי שראתה מוות בכל יום במחנה היא איבדה את הפחד למות והעבירה את זה אלי.",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",FALSE,,,,,,,,,FALSE,,,,,FALSE,iw,150350815,אתון עיוורת,aton_everet,,,אני זרע של אבא שברח מסיביר ואמא ששרדה מחנה ריכוז מי יכול עלי?,FALSE,2251,769,93467,205586,Mon May 31 18:25:24 +0000 2010,http://pbs.twimg.com/profile_images/3273037334/bfbef47c1f9215b8aefd5baf28438cee_normal.jpeg,https://pbs.twimg.com/profile_banners/150350815/1361199469,,low,"בארהב יש תמותה עודפת משמעותית, של 12% בממוצע. אגב, בפלורידה, בה לא היו כמעט סגרים והיא נפתחה לחלוטין בספטמבר, יש תמותה עודפת של 4%, למרות שהיא מדינה זקנה. עדיין זו תמותה בסדר גודל של שנת 2004, כך שזה חריג אבל לא בגדר 'מגיפה של פעם במאה שנים'.",1,0,0,0,0,0,0,batch1,https://docs.google.com/spreadsheets/d/1bUJUIIQfNlVkRx2uW2onabk_dn0rH8Ns/edit?gid=1812794927#gid=1812794927,0
